92998417 171858435 8744	12-18-21,4 12-18-21,1 12-18-21,3 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,4 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1
42977680 195489777 7876	11-26-20,1 11-26-20,1 11-27-20,1 11-27-20,1 12-01-22,1 12-01-22,1 12-12-10,1 12-12-10,1 12-12-10,1 12-18-12,1 12-18-12,1 12-18-12,1 12-18-12,1 12-18-13,3 12-18-13,1 12-18-13,4 12-18-13,1 12-18-13,1 12-18-15,1
109369720 185126108 6417	12-18-11,1 12-18-11,1 12-18-11,1 12-18-11,1 12-18-11,1 12-18-13,1 12-18-13,1 12-18-15,3 12-18-15,4
58730281 297120407 5988	12-18-11,1 12-18-11,3 12-18-11,4
40847458 4314442 8561	12-18-15,1 12-18-15,4 12-18-15,3 12-18-15,1
112994827 318721571 10939	12-18-22,1 12-18-22,1 12-18-22,3 12-18-22,1 12-18-23,4
65430299 320741553 10015	12-18-22,4
73427429 60121083 1029	12-18-13,1 12-18-13,3 12-18-13,1 12-18-13,1 12-18-13,4 12-18-13,1 12-18-13,1 12-18-13,1 12-18-13,1
81369260 14297275 9017	12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,4
133629702 219239221 2443	12-18-21,1 12-18-21,1 12-18-22,1 12-18-22,1 12-18-23,4 12-18-23,3 12-18-23,1
16674524 285336718 8099	12-18-10,4 12-18-10,1 12-18-10,1 12-18-10,1 12-18-10,1
42605292 242729560 6304	12-18-13,1 12-18-13,1 12-18-13,4 12-18-13,3 12-18-13,1
89819186 184938890 5988	12-16-21,1 12-16-21,1 12-16-21,3 12-16-21,1 12-16-22,1 12-16-22,1 12-17-01,1 12-17-01,1 12-17-01,1 12-18-19,1 12-18-19,1 12-18-19,4 12-18-19,1 12-18-19,3 12-18-19,1
77646698 128046541 8615	12-18-14,1 12-18-14,1 12-18-14,1 12-18-20,1 12-18-20,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,4 12-18-22,1 12-18-22,1
111289035 306381201 3064	12-18-19,4 12-18-19,1 12-18-19,3 12-18-19,1 12-18-19,1 12-18-19,1
85655387 402195536 8561	12-18-10,1 12-18-10,4 12-18-10,1
41866258 306884093 4245	12-17-21,1 12-17-21,1 12-17-21,3 12-17-21,1 12-17-21,1 12-18-10,1 12-18-12,1 12-18-12,1 12-18-12,1 12-18-18,4 12-18-18,1 12-18-18,3 12-18-18,1 12-18-18,4
27512670 321867565 12326	12-18-13,3 12-18-13,1 12-18-13,4 12-18-13,1 12-18-13,1
69799403 51174478 9815	12-18-19,4 12-18-19,1 12-18-19,1 12-18-19,1
1932774 194349145 3942	12-17-23,1 12-17-23,1 12-17-23,1 12-17-23,1 12-18-06,1 12-18-06,1 12-18-07,1 12-18-07,4 12-18-07,1 12-18-07,1
139878830 270856178 4396	12-08-19,1 12-08-19,3 12-08-19,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,3 12-18-22,4 12-18-22,1 12-18-22,1 12-18-22,1
5725817 359990782 2334	12-18-17,4 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1
112978435 111152415 7876	12-18-19,4 12-18-19,1
32596103 61089297 7401	12-18-09,1 12-18-09,1 12-18-09,1 12-18-09,4 12-18-09,1
124012044 143601524 11950	12-16-19,1 12-16-19,1 12-16-19,1 12-16-19,1 12-16-20,4 12-16-22,1 12-18-19,1 12-18-19,4 12-18-19,1
69439146 396232239 3660	12-12-20,1 12-12-20,3 12-12-20,1 12-12-20,1 12-12-22,1 12-12-22,1 12-12-22,1 12-12-22,1 12-12-22,1 12-12-22,1 12-12-22,1 12-12-22,4 12-12-22,1 12-16-10,1 12-16-10,1 12-16-10,1 12-16-10,1 12-16-10,4 12-16-10,1 12-16-10,1 12-16-10,1 12-16-10,1 12-17-19,1 12-17-19,3 12-17-19,1 12-17-20,1 12-17-20,1 12-17-20,1 12-18-21,4 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1
45635084 211338867 6794	12-18-18,1 12-18-18,1 12-18-18,4 12-18-18,1 12-18-18,1
70378443 7532626 4008	12-16-20,2 12-16-20,1 12-16-20,1 12-16-20,1 12-18-10,1 12-18-10,1 12-18-10,1 12-18-10,1 12-18-10,1 12-18-10,1 12-18-11,4 12-18-11,4 12-18-11,3
130232182 284606575 1963	12-18-23,1 12-18-23,4 12-18-23,1 12-18-23,1 12-18-23,1 12-18-23,1 12-18-23,1
110784641 172220317 2252	12-18-11,1 12-18-11,1 12-18-11,1 12-18-11,1 12-18-11,4 12-18-11,1 12-18-11,1 12-18-11,3
54143243 309736423 9614	12-18-17,1 12-18-17,4 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1
111289035 36717113 4778	12-18-19,4 12-18-19,1 12-18-19,3 12-18-21,1 12-18-21,1
43356881 398984505 9614	12-15-13,1 12-15-13,1 12-17-11,1 12-17-11,1 12-18-18,1 12-18-18,1 12-18-19,4
112994827 235521228 10939	12-18-22,3 12-18-22,1 12-18-23,4
64087996 219483645 7995	11-26-01,4 11-26-12,1 11-26-12,1 11-26-12,1 11-26-12,1 11-26-12,1 11-26-14,3 11-26-18,4 11-29-11,1 11-29-11,1 11-30-11,1 11-30-11,1 12-18-00,1 12-18-00,1 12-18-01,4 12-18-01,3
121776645 397782259 7572	12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,4 12-18-14,1
99411301 6249885 11406	12-18-15,1 12-18-20,4 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,3
101571478 282546171 12158	12-18-10,4 12-18-10,3 12-18-10,1 12-18-10,1 12-18-10,1
77646698 231310437 2936	12-18-14,1 12-18-14,1 12-18-14,1 12-18-15,4 12-18-15,3
50538209 156282754 3064	12-10-15,1 12-10-15,1 12-10-15,3 12-10-15,1 12-18-09,1 12-18-09,1 12-18-10,1 12-18-10,4 12-18-10,1 12-18-10,1 12-18-10,1 12-18-10,1
90402638 145401850 5002	12-17-22,1 12-17-22,1 12-17-22,1 12-18-12,4 12-18-12,1 12-18-12,1 12-18-12,1 12-18-12,1 12-18-13,1
107282532 268615288 887	12-18-17,1 12-18-17,2 12-18-18,1 12-18-18,1 12-18-18,1 12-18-18,1 12-18-18,1 12-18-18,1 12-18-18,4 12-18-18,1 12-18-18,1
92998417 120846888 8744	12-18-21,3 12-18-21,1 12-18-21,1 12-18-21,4 12-18-22,1 12-18-22,1
67162826 299099583 2159	12-18-20,1 12-18-20,1 12-18-20,1 12-18-21,4 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1
132940744 340384542 4245	12-18-11,4 12-18-22,1 12-18-22,1
40847458 295430097 10431	12-14-21,3 12-14-21,1 12-14-21,1 12-14-22,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-21,4 12-18-21,3 12-18-21,4 12-18-21,4
41866258 44258536 7572	12-17-23,1 12-17-23,1 12-17-23,1 12-17-23,3 12-17-23,1 12-18-10,3 12-18-12,4
58552612 314041390 3960	12-18-12,1 12-18-12,1 12-18-12,1 12-18-12,1 12-18-12,1 12-18-12,1 12-18-12,4 12-18-12,1 12-18-12,1 12-18-12,1 12-18-13,1 12-18-13,1
3773471 215285378 3956	12-14-18,1 12-14-18,1 12-18-17,1 12-18-17,4 12-18-17,1
13715846 335790356 7390	12-18-22,4
91805048 296319143 11991	12-13-15,1 12-13-15,1 12-17-20,4 12-17-20,1 12-17-20,1 12-17-20,1 12-18-00,4
122787388 90313406 4245	12-18-09,1 12-18-09,2 12-18-09,1 12-18-09,1 12-18-10,4 12-18-10,1 12-18-10,1 12-18-10,3
41866258 284615465 4282	12-17-21,1 12-17-21,3 12-17-21,1 12-18-18,1 12-18-18,1 12-18-18,1 12-18-18,3 12-18-18,4
89333606 2633720 438	12-17-12,1 12-17-12,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,4
124225320 286863514 6648	12-06-01,1 12-06-01,1 12-06-01,1 12-06-01,1 12-12-21,1 12-12-21,1 12-13-00,1 12-18-20,4 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-21,1 12-18-21,1
41866258 257137385 13672	12-18-18,1 12-18-18,1 12-18-18,1 12-18-18,3 12-18-18,4 12-18-18,1 12-18-18,1 12-18-18,1
135263255 372013647 3660	12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,3 12-18-22,1 12-18-22,4 12-18-22,1 12-18-22,1
89333606 170800797 10431	12-18-14,1 12-18-14,4 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-22,1
109369720 47645955 3064	12-18-10,1 12-18-11,1 12-18-11,1 12-18-11,1 12-18-11,2 12-18-11,1 12-18-11,1 12-18-11,4 12-18-11,1 12-18-18,1 12-18-18,1 12-18-18,1 12-18-18,1
62613690 200624861 4582	11-24-11,1 11-24-11,1 11-24-11,1 11-24-11,1 12-11-22,1 12-11-22,1 12-11-22,1 12-11-22,3 12-12-11,3 12-12-11,1 12-18-15,1 12-18-15,1 12-18-19,4 12-18-19,1 12-18-19,3
132940744 52801085 8099	12-13-22,1 12-13-22,1 12-18-11,4 12-18-11,4 12-18-22,1 12-18-22,1
64087996 95631483 7995	12-18-00,1 12-18-01,4 12-18-01,3
112994827 42628829 10939	12-18-22,1 12-18-22,3 12-18-22,1 12-18-23,4
21134416 348763773 3321	12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,4 12-18-19,1
98628646 270325627 3368	12-18-21,1 12-18-21,1 12-18-21,4 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1
3873034 86484056 10356	12-18-21,4 12-18-21,1 12-18-21,1 12-18-21,3
112124836 308057575 7995	12-16-08,1 12-16-08,2 12-16-08,1 12-16-08,1 12-16-08,1 12-18-19,4
131404662 220018954 9155	12-18-07,1 12-18-07,2 12-18-07,1 12-18-08,1 12-18-08,3 12-18-08,4 12-18-08,1 12-18-08,1
105099621 41813818 9933	12-17-22,1 12-17-23,2 12-17-23,1 12-17-23,1 12-17-23,1 12-18-12,1 12-18-12,1 12-18-13,4 12-18-13,1 12-18-15,1 12-18-15,1
52080643 239200348 7850	12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,4
43359390 181668753 8099	12-18-16,2 12-18-16,1 12-18-16,1 12-18-19,1 12-18-19,1 12-18-20,1 12-18-20,1 12-18-20,4 12-18-22,1 12-18-22,1
98295322 358723407 1726	12-18-08,1 12-18-08,1 12-18-14,3 12-18-14,3 12-18-14,4
40847458 191415323 10431	12-18-21,1 12-18-21,1 12-18-21,4 12-18-21,1 12-18-21,1 12-18-21,4 12-18-21,1 12-18-21,1 12-18-21,3 12-18-21,1 12-18-21,1
60473530 45508203 10412	12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-21,1 12-18-21,4 12-18-21,1 12-18-21,1
139766625 190777407 9789	12-17-21,1 12-17-22,3 12-18-09,1 12-18-09,3 12-18-09,1 12-18-09,4 12-18-09,1 12-18-16,1 12-18-16,1
133023935 138210583 5533	12-18-15,4
70412049 297770545 10431	12-17-13,1 12-17-13,1 12-17-13,3 12-18-10,3 12-18-10,4
29608942 650998 3064	12-11-03,3 12-11-05,1 12-11-05,1 12-11-05,1 12-11-05,1 12-11-05,1 12-11-05,1 12-11-05,1 12-16-17,1 12-18-09,1 12-18-09,1 12-18-09,1 12-18-09,1 12-18-11,4 12-18-11,3 12-18-16,1
40523696 389559725 9569	12-18-08,1 12-18-11,3 12-18-13,4 12-18-22,1 12-18-22,1 12-18-22,1
21782028 212044060 12170	12-18-15,1 12-18-18,1 12-18-18,1 12-18-21,3 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,4
3873034 236709522 10356	12-16-19,1 12-16-19,1 12-16-19,1 12-16-19,1 12-16-20,1 12-16-20,1 12-16-20,3 12-18-19,3 12-18-19,1 12-18-19,1 12-18-20,1 12-18-21,1 12-18-21,1 12-18-21,4 12-18-21,1 12-18-21,1 12-18-21,1
114283742 76256730 10290	12-17-22,3 12-17-22,1 12-17-22,1 12-17-22,1 12-18-00,3 12-18-00,4
58730281 297473995 1029	12-18-11,1 12-18-11,4 12-18-11,3
69918931 213546745 7467	12-18-14,4
22402560 62243539 7143	12-17-17,1 12-17-18,1 12-17-20,1 12-17-20,1 12-17-20,1 12-17-20,1 12-17-20,1 12-17-20,3 12-17-20,1 12-18-14,3 12-18-14,4 12-18-15,1 12-18-15,1 12-18-15,1
77646698 325202294 3846	12-18-14,1 12-18-14,1 12-18-15,4 12-18-15,3 12-18-15,1 12-18-15,1
47016310 57726878 9757	12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,3 12-18-19,1 12-18-19,4 12-18-19,1
74261240 108534695 6648	12-18-15,2 12-18-15,1 12-18-16,4 12-18-16,1 12-18-16,1 12-18-16,1 12-18-16,1 12-18-16,1 12-18-19,1 12-18-19,1 12-18-19,1
112994827 234440775 10939	12-18-22,1 12-18-22,3 12-18-23,4
8066606 161886872 12090	12-18-15,1 12-18-15,1 12-18-16,1 12-18-16,4
39670075 218340958 7311	12-18-11,3 12-18-11,1 12-18-11,4 12-18-11,1 12-18-20,1 12-18-20,1 12-18-20,1
134648874 71078503 8179	12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,4 12-18-13,1 12-18-13,1 12-18-13,1
106490158 59575160 12816	12-18-05,1 12-18-05,3 12-18-05,1 12-18-05,1 12-18-05,1 12-18-05,1 12-18-20,2 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,4 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1
12633543 49751238 5533	12-10-23,1 12-10-23,1 12-10-23,1 12-18-15,4
49335337 192519482 7572	12-18-13,1 12-18-13,1 12-18-13,1 12-18-14,1 12-18-14,4
134622261 26021046 3064	12-18-09,1 12-18-09,1 12-18-09,1 12-18-09,4 12-18-21,1 12-18-21,1
33288470 293103308 12067	12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,3 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,4
65087966 149142045 5065	12-18-00,1 12-18-00,1 12-18-01,1 12-18-01,4 12-18-01,1 12-18-01,1 12-18-01,3
26841601 52490412 11664	12-07-19,1 12-07-19,1 12-07-20,1 12-07-20,1 12-08-00,1 12-16-10,2 12-16-10,1 12-16-10,1 12-16-13,1 12-16-13,1 12-16-13,1 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1 12-18-22,4 12-18-22,1 12-18-22,1
89819186 287687654 5801	12-16-22,1 12-16-22,3 12-16-22,1 12-16-22,1 12-16-22,1 12-16-22,1 12-18-19,4
41866258 318755396 10501	12-15-15,1 12-15-15,1 12-15-15,1 12-16-17,1 12-16-17,1 12-16-17,1 12-16-17,1 12-16-18,1 12-16-18,3 12-16-18,1 12-18-10,3 12-18-12,4 12-18-19,1 12-18-19,1
139878830 115762602 8744	12-18-22,4 12-18-22,1 12-18-22,4 12-18-22,3 12-18-22,1 12-18-22,1 12-18-22,1
2642753 224523488 7619	12-06-01,1 12-06-01,1 12-06-01,1 12-06-01,1 12-06-01,1 12-06-01,1 12-06-20,3 12-18-18,1 12-18-18,3 12-18-18,1 12-18-23,4
109369720 333346809 10464	12-18-11,1 12-18-14,1 12-18-14,1 12-18-15,4 12-18-15,3
141765235 35276608 6648	12-14-21,1 12-14-21,1 12-18-20,1 12-18-20,1 12-18-21,1 12-18-21,4 12-18-21,1 12-18-21,1
50538209 38218418 3064	12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-09,1 12-18-09,1 12-18-09,1 12-18-09,4 12-18-09,1 12-18-09,1 12-18-09,1
54987533 36754561 12326	12-17-14,3 12-17-14,1 12-17-15,4 12-18-13,1 12-18-13,3 12-18-13,1 12-18-13,1 12-18-13,1 12-18-13,1 12-18-14,4
21396810 67201082 1032	12-18-16,4
121069388 133376660 12553	12-18-19,2 12-18-19,4 12-18-19,1 12-18-19,1
98295322 274106366 1032	12-17-20,1 12-17-20,3 12-17-20,1 12-17-20,1 12-17-20,1 12-18-14,3 12-18-14,4
98295322 150003315 3321	12-17-20,1 12-17-20,3 12-17-20,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-14,3 12-18-14,3 12-18-14,4
115908019 287170898 9618	12-18-18,1 12-18-18,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,4 12-18-19,3 12-18-19,2
59631495 390694551 3660	12-18-12,1 12-18-12,1 12-18-12,1 12-18-12,1 12-18-12,4
48182677 210290989 887	12-18-22,1 12-18-22,1 12-18-22,4 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1
121776645 75848536 8099	12-18-07,1 12-18-07,4 12-18-07,1 12-18-07,1 12-18-07,1 12-18-07,1
40847458 358737844 10431	12-14-21,1 12-14-21,3 12-14-21,1 12-14-23,1 12-14-23,1 12-14-23,1 12-14-23,1 12-14-23,1 12-14-23,1 12-18-14,1 12-18-15,1 12-18-15,1 12-18-15,1 12-18-15,1 12-18-16,3 12-18-16,1 12-18-16,1 12-18-16,1 12-18-16,4
30559509 13528284 5763	12-18-22,1 12-18-22,1 12-18-22,4 12-18-22,1 12-18-22,1 12-18-22,1
89897300 170017718 3000	12-18-22,1 12-18-22,1 12-18-22,4 12-18-22,1 12-18-22,3 12-18-22,1
128552991 14477943 10431	12-18-17,1 12-18-17,1 12-18-17,1 12-18-18,3 12-18-19,4
92993610 106925858 8792	12-17-12,1 12-17-12,1 12-17-12,1 12-17-12,1 12-17-12,1 12-17-12,1 12-17-12,1 12-17-12,3 12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,1 12-18-08,4
100094762 109214086 10460	12-18-13,4 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,1 12-18-16,1 12-18-16,1 12-18-16,1
82378875 144158472 3558	12-17-16,1 12-17-16,3 12-17-16,1 12-17-18,1 12-17-18,1 12-17-18,1 12-17-18,1 12-17-18,1 12-17-18,1 12-17-18,1 12-18-08,4 12-18-08,3 12-18-12,1 12-18-12,1
139878830 238761757 2252	12-02-18,3 12-02-18,1 12-02-18,1 12-02-19,1 12-02-19,1 12-02-19,1 12-02-19,1 12-08-19,1 12-08-19,1 12-08-19,1 12-08-19,1 12-18-22,4 12-18-22,3 12-18-22,1 12-18-22,1
71159805 215693016 5988	12-18-11,1 12-18-11,1 12-18-11,1 12-18-11,1 12-18-11,4 12-18-11,1 12-18-11,1 12-18-20,1 12-18-20,1 12-18-20,1
40847458 140037424 8561	12-18-22,1 12-18-22,3 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,4
7113713 38781725 3321	12-18-00,4 12-18-00,1 12-18-00,1 12-18-00,1 12-18-00,1
114497655 32754494 4245	12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-23,1 12-18-23,4 12-18-23,1 12-18-23,1 12-18-23,1
134622261 340164930 3064	12-17-15,1 12-17-15,3 12-17-15,1 12-17-15,1 12-18-09,1 12-18-09,1 12-18-09,1 12-18-09,1 12-18-09,1 12-18-16,4 12-18-16,1 12-18-16,1
58730281 182065113 12158	12-18-11,3 12-18-11,1 12-18-11,4 12-18-11,1 12-18-11,1 12-18-11,1 12-18-11,1
78161252 245053240 4677	12-18-14,1 12-18-14,1 12-18-14,1 12-18-14,4 12-18-14,1
133629702 135256079 3925	12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1 12-18-21,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-23,3 12-18-23,4
66052986 248790438 3942	12-18-13,1 12-18-13,1 12-18-13,1 12-18-13,1 12-18-13,3 12-18-13,1 12-18-13,1 12-18-13,1 12-18-13,1 12-18-13,1 12-18-13,1 12-18-13,4 12-18-13,1 12-18-13,1 12-18-13,2 12-18-14,1 12-18-17,1 12-18-19,1
76417703 260149400 10431	12-18-08,1 12-18-08,3 12-18-08,1 12-18-08,1 12-18-08,1 12-18-09,1 12-18-09,4 12-18-09,1
49892434 355655563 5273	12-18-15,1 12-18-15,1 12-18-17,1 12-18-17,1 12-18-17,1 12-18-17,3 12-18-17,1 12-18-18,1 12-18-22,3 12-18-22,3 12-18-22,4 12-18-22,1 12-18-22,3 12-18-22,1 12-18-22,4
139090606 238759554 5678	12-18-16,1 12-18-16,1 12-18-16,1 12-18-16,1 12-18-16,1 12-18-16,1 12-18-16,4 12-18-16,1
19381333 341149620 10431	12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,1 12-18-19,4 12-18-19,3
123521589 135801453 7876	12-18-20,1 12-18-20,1 12-18-20,2 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,1 12-18-20,3 12-18-20,4 12-18-20,1
92998417 75095942 12158	12-18-21,4 12-18-21,3 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1
94214912 157087642 1963	12-12-21,1 12-12-21,1 12-12-21,1 12-12-21,1 12-12-21,1 12-12-21,3 12-12-21,1 12-12-21,4 12-12-21,1 12-12-21,1 12-12-21,1 12-14-00,1 12-14-00,1 12-18-22,1 12-18-22,1 12-18-22,4 12-18-22,1 12-18-22,1 12-18-22,1 12-18-22,1
58140595 101706128 2936	12-18-11,1 12-18-11,4 12-18-11,1 12-18-11,1 12-18-11,1
42163589 334055192 12326	12-18-21,1 12-18-21,3 12-18-21,4 12-18-21,4
